userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
1856,"[904, 1953, 1252, 3730, 3551, 3505, 1674, 1617, 50, 1092]","[3702, 1200, 788, 2531, 2454, 750, 2641, 1653, 2658, 1779, 780, 541, 593, 2664, 1748, 3175, 160, 3527]",0,"['Rear Window (1954)', 'The French Connection (1971)', 'Chinatown (1974)', 'The Conversation (1974)', 'Marathon Man (1976)', 'Blow Out (1981)', 'Body Double (1984)', 'Witness (1985)', 'L.A. Confidential (1997)', 'The Usual Suspects (1995)', 'Basic Instinct (1992)', 'Cape Fear (1991)', 'The Silence of the Lambs (1991)', 'Primal Fear (1996)', 'A Few Good Men (1992)', 'The Fugitive (1993)', 'Heat (1995)', 'The Sixth Sense (1999)', 'Se7en (1995)', 'The Talented Mr. Ripley (1999)']"
793,"[912, 899, 858, 1035, 1204, 1947, 1219, 1247, 1084, 1262]","[2949, 1375, 610, 3807, 903, 3499, 1210, 1598, 539, 3253, 3147, 1580, 3552, 2926, 588, 913, 2080, 3471, 2126, 2728, 529, 858, 2993, 1333, 953, 350, 2616, 3408, 2028]",1,"['Casablanca (1942)', ""Singin' in the Rain (1952)"", 'The Godfather (1972)', 'The Sound of Music (1965)', 'Lawrence of Arabia (1962)', 'West Side Story (1961)', 'Psycho (1960)', 'The Graduate (1967)', 'Bonnie and Clyde (1967)', 'The Great Escape (1963)', 'Doctor Zhivago (1965)', 'The Apartment (1960)', 'The Birds (1963)', 'The Jungle Book (1967)', 'The Good, the Bad and the Ugly (1966)', 'The Exorcist (1973)', 'The French Connection (1971)', 'The Pink Panther (1963)', 'The Dirty Dozen (1967)', 'The Sting (1973)']"
1714,"[2000, 3527, 1036, 1198, 1240, 3758, 1101, 420, 2402, 2985]","[316, 1476, 1394, 2470, 1296, 2116, 2478, 3479, 1500, 173, 541, 2371, 1300, 372, 2916, 3, 1101, 3864, 2406, 2384, 1298, 2968, 2463, 3060, 2948, 2359, 1375, 550, 243, 2502, 3523, 2915, 468, 1148, 1441, 3809, 1220, 587, 551, 370, 1321, 2791]",1,"['Lethal Weapon (1987)', 'Predator (1987)', 'Die Hard (1988)', 'Raiders of the Lost Ark (1981)', 'The Terminator (1984)', 'Commando (1985)', 'Top Gun (1986)', 'Beverly Hills Cop (1984)', 'Rambo: First Blood Part II (1985)', 'RoboCop (1987)', 'The Lost Boys (1987)', 'Big Trouble in Little China (1986)', 'The Running Man (1987)', 'First Blood (1982)', 'The Untouchables (1987)', 'Escape from New York (1981)', 'The Princess Bride (1987)', 'The Karate Kid (1984)', 'The Goonies (1985)', 'Back to the Future (1985)']"
6001,"[457, 1487, 165, 2762, 6, 101, 2959, 377, 50, 1617]","[1213, 296, 3219, 2470, 2346, 3203, 3481, 2985, 1784, 1295, 3649, 3733, 16, 2950, 2712, 412, 457, 3676, 1552, 2373, 1680, 260, 3729, 132, 1913, 1892, 2600, 1964, 1089, 903, 1249, 2997, 999, 1373, 2396]",1,"['The Fugitive (1993)', 'The Matrix (1999)', 'Se7en (1995)', 'Die Hard: With a Vengeance (1995)', 'The Sixth Sense (1999)', 'Heat (1995)', 'The Rock (1996)', 'Fight Club (1999)', 'Speed (1994)', 'The Usual Suspects (1995)', 'L.A. Confidential (1997)', 'The Silence of the Lambs (1991)', 'True Lies (1994)', 'The Game (1997)', 'A Few Good Men (1992)', 'The Negotiator (1998)', 'Primal Fear (1996)', 'The Bourne Identity (2002)', 'Mission: Impossible (1996)', 'The Talented Mr. Ripley (1999)']"
1270,"[2762, 2959, 3082, 3147, 2858, 2710, 2890, 3176, 3578, 3793]","[3300, 3755, 3325, 3793, 3863]",1,"['The Matrix (1999)', 'The Sixth Sense (1999)', 'Fight Club (1999)', 'The Mummy (1999)', 'The World Is Not Enough (1999)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Blair Witch Project (1999)', 'The Insider (1999)', 'The Talented Mr. Ripley (1999)', 'Gladiator (2000)', 'X-Men (2000)', 'Memento (2000)', 'Unbreakable (2000)', 'Crouching Tiger, Hidden Dragon (2000)', 'Traffic (2000)', 'Snatch (2000)', 'Gladiator (2000)', 'Requiem for a Dream (2000)', 'Amores Perros (2000)']"
3172,"[1, 364, 1197, 1270, 1198, 1240, 1036, 480, 296, 2959]","[1193, 3265, 316, 3802, 2247, 1060, 293, 1175, 736, 28, 296, 3751, 2916, 1580, 3764, 2001, 750, 745, 3114]",1,"['Toy Story (1995)', 'Finding Nemo (2003)', 'The Lion King (1994)', 'Shrek (2001)', 'The Incredibles (2004)', 'Up (2009)', 'The Princess Bride (1987)', 'Back to the Future (1985)', 'Raiders of the Lost Ark (1981)', 'The Terminator (1984)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Braveheart (1995)', 'Saving Private Ryan (1998)', ""Schindler's List (1993)""]"
1592,"[2791, 3552, 2716, 2918, 1197, 2174, 1265, 231, 39, 1517]","[367, 2527, 3481, 3039, 3176, 2788, 2424, 1220, 3462, 3566, 2020, 2076, 3638, 2804, 2870, 3168, 3262, 3253, 364, 736, 2399, 1920, 1276, 2352, 1214, 1090, 1304, 1674, 1198, 1270, 1298, 1104, 3174, 914, 3948, 1200, 2015, 1380, 3725, 1183, 3671, 158, 2455, 2628, 3188, 1242]",0,"['Airplane! (1980)', 'Caddyshack (1980)', 'Ghostbusters (1984)', ""Ferris Bueller's Day Off (1986)"", 'The Princess Bride (1987)', 'Beetlejuice (1988)', 'Groundhog Day (1993)', 'Dumb and Dumber (1994)', 'Clueless (1995)', 'Austin Powers: International Man of Mystery (1997)', ""There's Something About Mary (1998)"", 'Office Space (1999)', 'Meet the Parents (2000)', 'Rushmore (1998)', 'The Truman Show (1998)', 'American Beauty (1999)', 'Being John Malkovich (1999)', 'Election (1999)', 'The Big Lebowski (1998)', 'Three Kings (1999)']"
605,"[364, 1, 296, 318, 480, 2959, 1682, 2762, 593, 2761]","[1726, 410, 3005, 3107, 1485, 73, 2028, 260, 3546, 1584, 2490, 1721, 608]",0,"['The Lion King (1994)', 'Toy Story (1995)', 'The Matrix (1999)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Jurassic Park (1993)', 'Fight Club (1999)', 'The Truman Show (1998)', 'The Sixth Sense (1999)', 'The Silence of the Lambs (1991)', 'The Iron Giant (1999)', 'The Fugitive (1993)', 'The Usual Suspects (1995)', 'Braveheart (1995)', 'The Green Mile (1999)', 'The Nightmare Before Christmas (1993)', 'Se7en (1995)', 'The Shawshank Redemption (1994)', 'The Blair Witch Project (1999)', 'The Truman Show (1998)']"
170,"[1197, 1270, 2005, 1097, 1035, 364, 2716, 2918, 1258, 551]","[1591, 1204, 1036, 2657, 1253, 2701, 1200, 1097, 3578, 3300, 1206, 1225, 3755, 3624]",1,"['The Princess Bride (1987)', 'Back to the Future (1985)', 'The Goonies (1985)', 'E.T. the Extra-Terrestrial (1982)', 'The Sound of Music (1965)', 'The Lion King (1994)', 'Ghostbusters (1984)', ""Ferris Bueller's Day Off (1986)"", 'The Shining (1980)', 'The Nightmare Before Christmas (1993)', 'The Addams Family (1991)', 'The Little Mermaid (1989)', 'The Rocky Horror Picture Show (1975)', 'Beetlejuice (1988)', 'The Wizard of Oz (1939)', 'Jaws (1975)', 'The Exorcist (1973)', 'The Breakfast Club (1985)', 'The Blues Brothers (1980)', 'Jurassic Park (1993)']"
3564,"[1240, 1198, 1200, 541, 1036, 480, 2716, 1527, 2916, 1291]","[891, 2291, 3837, 3476, 70, 1215, 2985, 3499, 2338, 1992, 1792, 474, 2628, 2514, 1342, 1200, 1999, 1882, 1379, 3770, 2336, 1779, 2058, 2353, 1645, 1544, 1396, 2154, 799]",1,"['The Terminator (1984)', 'Raiders of the Lost Ark (1981)', 'Aliens (1986)', 'Blade Runner (1982)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Ghostbusters (1984)', 'The Fifth Element (1997)', 'Total Recall (1990)', 'Indiana Jones and the Last Crusade (1989)', 'The Abyss (1989)', 'Men in Black (1997)', 'The Rocketeer (1991)', 'The Lost World: Jurassic Park (1997)', 'The Running Man (1987)', 'Back to the Future (1985)', 'Independence Day (1996)', 'The X-Files: I Want to Believe (2008)', 'Star Trek: First Contact (1996)']"
2895,"[2959, 2858, 296, 318, 1213, 50, 3793, 778, 2542, 3898]","[1204, 1544, 3760, 2355, 2002, 2917, 3865, 2996, 1240, 1957, 2243, 1173, 3740, 2805, 1892, 3505, 1189, 3624, 3135, 2409, 390, 3105, 364, 1307, 3360, 1722, 1429, 446, 1079, 3175, 1208, 1060, 2134, 1179, 866, 592, 3060, 3148, 34, 3753, 19, 1193, 1278, 1639, 2410, 235, 3185, 2302, 380, 3420, 3408, 1721, 1711, 1641, 429, 1747, 3706, 555, 3618, 454, 2335, 2915, 1262, 1393, 3317, 3005, 356, 2431, 1876, 3809, 3683, 3909, 2273, 3698, 2881, 2463, 173, 3197]",0,"['Fight Club (1999)', 'American Beauty (1999)', 'Pulp Fiction (1994)', 'The Departed (2006)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Usual Suspects (1995)', 'Memento (2000)', 'Trainspotting (1996)', 'Lock, Stock and Two Smoking Barrels (1998)', 'Snatch (2000)', 'Fargo (1996)', 'The Big Lebowski (1998)', 'American History X (1998)', 'The Truman Show (1998)', 'The Green Mile (1999)', 'Magnolia (1999)', 'Being John Malkovich (1999)', 'The Royal Tenenbaums (2001)', 'Almost Famous (2000)']"
3780,"[296, 356, 318, 1682, 2858, 2959, 1732, 3147, 2762, 50]","[1625, 3764, 2857, 3396, 750, 1028, 2796, 2985, 780, 2087, 1282, 1210, 272, 541, 1321, 1036, 2100, 2085, 1909, 2289, 3359, 1831, 2054, 3397, 2115, 1097, 1023, 1968, 3324, 2088, 2640, 1957, 1639, 1380, 1030, 1230, 3745, 2749, 1584, 2788, 1947, 2018, 1287, 1921, 3082, 2340, 589, 1, 2017, 2034, 2139, 2529]",0,"['Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'The Truman Show (1998)', 'American Beauty (1999)', 'Fight Club (1999)', 'The Big Lebowski (1998)', 'The Green Mile (1999)', 'The Sixth Sense (1999)', 'The Usual Suspects (1995)', 'The Matrix (1999)', 'Trainspotting (1996)', 'The Lion King (1994)', 'Toy Story (1995)', 'Braveheart (1995)', 'The Silence of the Lambs (1991)', ""Schindler's List (1993)"", 'The Fugitive (1993)', 'The Shawshank Redemption (1994)', 'The Departed (2006)']"
631,"[1997, 2657, 1387, 1293, 2174, 2081, 2291, 3499, 588, 539]","[1200, 1527, 2073, 39, 1401, 2115, 2716, 1148, 750, 2289, 534, 2378, 1321, 2427, 3543, 2407, 1994, 318, 2858, 3039, 2176, 1267, 1953, 260, 3481, 1186, 3671, 1221, 1269, 151, 1610, 2918, 2611, 2734, 1425, 904, 2268, 1231, 1297, 1097, 3591, 1923, 1266, 2003, 2496, 1584, 1035, 2841, 3480, 1247, 3095, 1954, 1248, 1291, 799, 2312, 3087, 3418, 2915, 3388, 2968, 3360]",0,"['The Exorcist (1973)', 'The Rocky Horror Picture Show (1975)', 'Jaws (1975)', 'Annie (1982)', 'Beetlejuice (1988)', 'The Little Mermaid (1989)', 'Edward Scissorhands (1990)', 'Misery (1990)', 'Aladdin (1992)', 'Sleepless in Seattle (1993)', 'The Nightmare Before Christmas (1993)', 'Forrest Gump (1994)', 'Toy Story (1995)', 'Scream (1996)', 'The Birdcage (1996)', 'Men in Black (1997)', 'Titanic (1997)', 'The Full Monty (1997)', 'Austin Powers: International Man of Mystery (1997)', ""My Best Friend's Wedding (1997)"", 'Enjoy your movie marathon!']"
86,"[1270, 1197, 1380, 1198, 1035, 1097, 2005, 2716, 597, 2081]","[552, 920, 2628, 3118, 3147, 1013, 2184, 54, 2762, 903]",0,"['Back to the Future (1985)', 'The Princess Bride (1987)', 'Grease (1978)', 'Raiders of the Lost Ark (1981)', 'The Sound of Music (1965)', 'E.T. the Extra-Terrestrial (1982)', 'Dirty Dancing: Havana Nights (2004)', 'The Goonies (1985)', 'Ghostbusters (1984)', 'Pretty Woman (1990)', 'The Little Mermaid (1989)', 'Jurassic Park (1993)', 'The Notebook (2004)', ""Ferris Bueller's Day Off (1986)"", 'The Lion King (1994)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Footloose (1984)', 'The Breakfast Club (1985)', 'The Wizard of Oz (1939)', 'Romeo + Juliet (1996)']"
4242,"[1265, 231, 39, 344, 1580, 500, 410, 3253, 457, 1485]","[11, 1882, 688, 3755, 480, 3697, 1616, 380, 849, 3268, 3450, 500, 1265, 1037, 10, 2490, 2701, 2082, 1690, 1385]",2,"['Groundhog Day (1993)', 'The Mask (1994)', 'Dumb and Dumber (1994)', 'Clueless (1995)', 'Ace Ventura: Pet Detective (1994)', 'Men in Black (1997)', 'Mrs. Doubtfire (1993)', 'The Addams Family Values (1993)', ""Wayne's World (1992)"", 'The Fugitive (1993)', 'Liar Liar (1997)', 'The Birdcage (1996)', 'Rush Hour (1998)', ""There's Something About Mary (1998)"", 'The Naked Gun 2½: The Smell of Fear (1991)', 'Austin Powers: International Man of Mystery (1997)', 'The Santa Clause (1994)', 'Bad Boys (1995)', 'The Cable Guy (1996)', 'Happy Gilmore (1996)']"
5148,"[2706, 1923, 1517, 1682, 2671, 1917, 1580, 231, 1704, 1721]","[2712, 2395, 3418, 377, 1358, 417, 733, 2706, 1213, 3176, 1617, 292]",1,"['American Pie (1999)', ""There's Something About Mary (1998)"", 'Austin Powers: International Man of Mystery (1997)', 'The Truman Show (1998)', 'Notting Hill (1999)', 'Armageddon (1998)', 'The Matrix (1999)', 'Men in Black (1997)', 'The Mask (1994)', 'Dumb and Dumber (1994)', 'Good Will Hunting (1997)', 'Titanic (1997)', 'Rush Hour (1998)', 'The Fifth Element (1997)', 'The Wedding Singer (1998)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Green Mile (1999)', 'The Sixth Sense (1999)', 'Fight Club (1999)']"
3227,"[39, 1517, 2059, 2572, 500, 586, 1485, 1777, 2694, 2273]","[2249, 1298, 1344, 3225, 104, 1544, 1870, 3261, 3535, 260, 141, 357, 2248, 1354, 3004, 2020, 34, 1230, 3869, 1291, 2245, 1184, 2186, 2920, 144, 157, 1, 2581, 174, 1455, 2355, 3481, 2302, 2268, 308, 1535, 1968, 3019, 1080, 50, 838, 592, 1089, 3408, 1911, 2504, 344, 1923, 2926, 515, 1454]",0,"['Clueless (1995)', 'Austin Powers: International Man of Mystery (1997)', 'The Parent Trap (1998)', '10 Things I Hate About You (1999)', 'Mrs. Doubtfire (1993)', 'Home Alone (1990)', 'The Mask (1994)', 'Liar Liar (1997)', 'The Wedding Singer (1998)', 'Big Daddy (1999)', 'Rush Hour (1998)', ""There's Something About Mary (1998)"", 'The Truman Show (1998)', ""My Best Friend's Wedding (1997)"", 'The Waterboy (1998)', 'American Pie (1999)', 'The Nutty Professor (1996)', 'Meet the Parents (2000)', 'Notting Hill (1999)', 'The Princess Diaries (2001)']"
3402,"[1265, 1307, 1197, 2918, 1682, 1230, 1247, 39, 1732, 3598]","[3104, 661, 1953, 935, 1078, 907, 1079, 3365, 2369, 1276, 965, 3157, 2212, 3578, 2206, 2396, 3462, 1419, 3160, 2897, 562, 1282, 2324, 1084, 1234, 1264, 1280, 3471, 2359, 945, 3306, 2920, 904, 1278, 2366, 1193, 2042, 1035, 1104, 3811, 58, 2644, 1345, 2227, 356, 3813, 903, 1244, 2664, 1179, 1066, 1259, 28, 3700, 1220, 1333, 2215]",0,"['Groundhog Day (1993)', 'When Harry Met Sally... (1989)', 'The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'The Truman Show (1998)', 'Annie Hall (1977)', 'The Graduate (1967)', 'Clueless (1995)', 'The Big Lebowski (1998)', 'Amélie (2001)', 'The Breakfast Club (1985)', 'Moonstruck (1987)', 'As Good as It Gets (1997)', ""My Best Friend's Wedding (1997)"", 'The Birdcage (1996)', 'Sleepless in Seattle (1993)', 'Four Weddings and a Funeral (1994)', 'Annie (1982)', 'The Wedding Singer (1998)', 'Pretty Woman (1990)']"
2786,"[2762, 2959, 50, 3793, 593, 1487, 457, 3176, 3535, 1840]","[223, 3196, 1221, 316, 1234, 2915, 3198, 1212, 1278, 3638, 150, 3555, 3635, 1200, 1193, 2289, 3608, 1270, 39, 47, 1092, 921, 3408, 2890, 3438, 933, 1244, 2802, 2599, 1997, 1952, 497, 480]",0,"['The Sixth Sense (1999)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'Memento (2000)', 'The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Fugitive (1993)', 'The Matrix (1999)', 'The Talented Mr. Ripley (1999)', 'The Departed (2006)', 'Minority Report (2002)', 'American Psycho (2000)', 'The Prestige (2006)', 'The Others (2001)', 'The Girl with the Dragon Tattoo (2011)', 'Shutter Island (2010)', 'Gone Girl (2014)', 'The Bourne Identity (2002)', 'Zodiac (2007)', 'The Game (1997)']"
405,"[356, 318, 296, 1704, 1682, 2858, 3147, 2762, 110, 527]","[58, 154, 62, 1304, 3685, 3671, 1727, 1265, 3363]",0,"['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'American Beauty (1999)', 'The Green Mile (1999)', 'The Sixth Sense (1999)', 'Braveheart (1995)', ""Schindler's List (1993)"", 'The English Patient (1996)', 'Life is Beautiful (1997)', 'Shakespeare in Love (1998)', 'Saving Private Ryan (1998)', 'The Thin Red Line (1998)', 'A Few Good Men (1992)', 'The Fugitive (1993)', 'Jerry Maguire (1996)', 'As Good as It Gets (1997)', 'The Birdcage (1996)']"
5863,"[3081, 2858]","[1617, 2762]",0,"['The Matrix', 'The Mummy', 'The Sixth Sense', 'Star Wars: Episode II - Attack of the Clones', 'The Green Mile', 'The Talented Mr. Ripley', 'Sleepy Hollow', 'The Blair Witch Project', 'Fight Club', 'The World Is Not Enough', 'American Beauty', 'The Insider', 'The Thomas Crown Affair', 'The Iron Giant', 'The Haunting', 'The Bone Collector', 'The Ninth Gate', ""The Astronaut's Wife"", 'The Thirteenth Floor', 'The End of the Affair']"
3888,"[296, 318, 1487, 2959, 50, 6, 2329, 593, 1089, 2762]","[912, 3471, 2067, 3386, 905, 1617, 1276, 3578, 2208, 922, 1292, 2132, 2019, 1193, 1197, 2020, 926, 904, 2291, 1224]",0,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Se7en (1995)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'Heat (1995)', 'American History X (1998)', 'The Silence of the Lambs (1991)', 'Reservoir Dogs (1992)', 'The Sixth Sense (1999)', 'L.A. Confidential (1997)', 'The Fugitive (1993)', 'The Green Mile (1999)', 'The Matrix (1999)', 'Fargo (1996)', 'Goodfellas (1990)', 'The Truman Show (1998)', 'The Departed (2006)', 'A Few Good Men (1992)', 'The Insider (1999)']"
1666,"[356, 2028, 318, 296, 1213, 858, 2959, 3578, 110, 593]","[3108, 1573, 1676, 2006, 1363, 1615, 1198, 3275, 1556, 2501, 3147, 2324, 1201, 1060, 2166, 14, 3250, 319, 1876, 333, 2445, 2725, 2991, 991, 1617, 1721, 1616, 1693, 1747, 1407, 147, 2771, 1783, 1619, 1552, 2805, 852, 110, 3219, 2558, 2915, 2916, 2676, 3578, 2560, 2881, 2688, 2605]",2,"['Forrest Gump (1994)', 'Saving Private Ryan (1998)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'Fight Club (1999)', 'The Matrix (1999)', 'Gladiator (2000)', 'Braveheart (1995)', 'The Departed (2006)', 'The Silence of the Lambs (1991)', 'The Green Mile (1999)', ""Schindler's List (1993)"", 'The Terminator (1984)', 'Die Hard (1988)', 'The Princess Bride (1987)', 'Back to the Future (1985)', 'The Lion King (1994)']"
5496,"[357, 1265, 1682, 539, 2671, 1197, 356, 318, 1704, 110]","[260, 247, 3481, 3623, 1617, 50, 1265, 1653, 2770, 1635, 1127, 2759, 2599, 581, 2333, 2706]",1,"['Four Weddings and a Funeral (1994)', 'Groundhog Day (1993)', 'The Truman Show (1998)', 'Sleepless in Seattle (1993)', 'Notting Hill (1999)', 'The Princess Bride (1987)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'Braveheart (1995)', 'Saving Private Ryan (1998)', 'The Green Mile (1999)', 'The Lion King (1994)', 'Toy Story (1995)', 'Pulp Fiction (1994)', 'The Big Lebowski (1998)', 'Fargo (1996)', 'The Silence of the Lambs (1991)', ""Schindler's List (1993)"", 'The Matrix (1999)']"
3847,"[296, 593, 6, 1617, 1089, 457, 50, 904, 1252, 1953]","[708, 185, 2986, 3703, 1682, 475, 3727, 3361, 147, 48, 2145, 3087, 2657, 3107, 1597, 2640, 2261, 1089, 1233, 2288, 2373, 151, 2558, 1073, 1777, 2431, 2540, 2771, 2502, 2011, 208, 592, 1261, 1198, 1372, 3809, 1704, 1732, 500, 588, 2450, 2134, 2793, 2507, 3591, 1120, 3300, 2278, 788, 2193, 3070, 2549, 150, 3448, 1608, 802, 1370, 2428]",1,"['Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Heat (1995)', 'L.A. Confidential (1997)', 'The Departed (2006)', 'Reservoir Dogs (1992)', 'The Fugitive (1993)', 'The Bourne Identity (2002)', 'The Usual Suspects (1995)', 'Seven Samurai (1954)', 'Rear Window (1954)', 'Chinatown (1974)', 'The French Connection (1971)', 'North by Northwest (1959)', 'The Big Lebowski (1998)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Godfather (1972)', 'Memento (2000)', 'The Sixth Sense (1999)', 'Enjoy watching!']"
3512,"[364, 588, 2081, 595, 1197, 2006, 1682, 1580, 2762, 1917]","[2324, 1372, 3844, 180, 1682, 1298, 3673, 2686, 2137, 3000, 168, 204, 1207, 509, 2161, 293, 1342, 2398, 2053, 1092, 1224, 2321, 750, 1617, 1287, 151, 637, 367, 3033, 1080, 3418, 2231, 62, 3258, 2375, 1702, 1957, 1205, 3247, 2572, 2987, 592, 2302, 2421, 1645, 491, 1882, 2054, 996, 3120, 3477, 1500, 1103, 1, 586, 2193, 1387]",1,"['The Lion King (1994)', 'Aladdin (1992)', 'Shrek (2001)', 'The Incredibles (2004)', 'Finding Nemo (2003)', 'The Little Mermaid (1989)', 'Beauty and the Beast (1991)', 'The Princess Bride (1987)', 'The Mask of Zorro (1998)', 'The Truman Show (1998)', 'Men in Black (1997)', 'The Sixth Sense (1999)', 'Armageddon (1998)', 'The Matrix (1999)', ""A Bug's Life (1998)"", 'Tarzan (1999)', 'The Iron Giant (1999)', 'The Hunchback of Notre Dame (1996)', 'The Parent Trap (1998)', 'The Prince of Egypt (1998)']"
1799,"[2858, 318, 2959, 296, 3147, 593, 1487, 50, 1704, 2762]","[1249, 3246, 480, 1266, 337, 523, 535, 3951, 1639, 1095, 2268, 150, 2303, 2291, 2289, 2391]",0,"['American Beauty (1999)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'Pulp Fiction (1994)', 'The Green Mile (1999)', 'The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Usual Suspects (1995)', 'Good Will Hunting (1997)', 'The Sixth Sense (1999)', 'A Few Good Men (1992)', 'The Truman Show (1998)', 'The Fugitive (1993)', 'The Talented Mr. Ripley (1999)', 'Magnolia (1999)', 'The Insider (1999)', 'The English Patient (1996)', 'The Cider House Rules (1999)', 'The Pelican Brief (1993)', 'The Remains of the Day (1993)']"
3724,"[1036, 457, 2000, 1198, 480, 1197, 1270, 318, 296, 2959]","[1982, 628, 3873, 1405, 272, 2752, 2037, 2248, 1263, 1025, 3712, 1810, 1381, 445, 1213, 3175, 1207, 1198, 1199, 1291, 1272, 3497, 1129, 3101, 410, 2379, 372, 2286, 2946, 2567, 3114, 1258, 610, 2028, 2040, 122, 3526, 1029, 1077, 2423, 2990, 1278, 1912, 2004, 236, 1231, 1614, 248, 3258, 2184, 3504, 2890, 1457, 1588, 145, 2380, 3033, 2011, 1641, 2706, 1266, 2384, 1219, 1321, 300, 1222, 1081, 647, 1374, 520, 1242, 3812, 253, 1299, 1610, 153, 1748, 1250, 2746, 3685, 1408, 537, 454, 2051, 1541, 586, 919]",1,"['Die Hard (1988)', 'The Fugitive (1993)', 'Lethal Weapon (1987)', 'The Dark Knight (2008)', 'Raiders of the Lost Ark (1981)', 'Jurassic Park (1993)', 'The Princess Bride (1987)', 'Back to the Future (1985)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Godfather (1972)', 'Blade Runner (1982)', 'E.T. the Extra-Terrestrial (1982)', 'The Matrix (1999)', 'The Terminator (1984)', 'Star Wars: Episode IV - A New Hope (1977)', 'The Lord of the Rings: The Fellowship of the Ring (2001)', 'The Lion King (1994)', 'The NeverEnding Story (1984)']"
2208,"[2858, 2959, 296, 318, 1704, 2762, 3160, 50, 3147, 1617]","[1910, 457, 3252, 2761, 300, 1230, 111, 3481, 1060, 3147, 2412, 2409, 1812, 1431, 2470, 2750, 3869, 52, 1694, 39, 2411, 1883, 608, 3174, 312, 592, 2858, 3176, 2683, 2371, 1407, 1635, 3552]",2,"['American Beauty (1999)', 'Fight Club (1999)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'The Matrix (1999)', 'The Sixth Sense (1999)', 'Magnolia (1999)', 'The Usual Suspects (1995)', 'The Green Mile (1999)', 'L.A. Confidential (1997)', 'The Truman Show (1998)', 'American History X (1998)', 'The Big Lebowski (1998)', 'Lock, Stock and Two Smoking Barrels (1998)', 'The Fugitive (1993)', 'Heat (1995)', 'The Insider (1999)', 'The Talented Mr. Ripley (1999)', 'The Departed (2006)']"
1879,"[1201, 1198, 1266, 1953, 1036, 1304, 593, 2000, 1283, 1258]","[1840, 474, 1049, 1408, 3198, 74, 1206, 3259, 1394, 3252, 1079, 480, 912, 2763, 475, 924, 1200, 1073, 368, 608, 1673, 440, 1727, 1476, 2322, 47, 589, 1294, 3108, 2006, 1222, 2762, 380, 1240, 2353, 459, 110]",0,"['The Good, the Bad and the Ugly (1966)', 'Dirty Harry (1971)', 'Raiders of the Lost Ark (1981)', 'Unforgiven (1992)', 'The French Connection (1971)', 'Die Hard (1988)', 'Butch Cassidy and the Sundance Kid (1969)', 'The Silence of the Lambs (1991)', 'Lethal Weapon (1987)', 'High Noon (1952)', 'The Shining (1980)', 'Terminator 2: Judgment Day (1991)', 'Once Upon a Time in the West (1968)', 'The Exorcist (1973)', 'Indiana Jones and the Temple of Doom (1984)', 'A Fistful of Dollars (1964)', 'Cape Fear (1991)', 'Back to the Future (1985)', 'The Outlaw Josey Wales (1976)', 'The Fugitive (1993)']"
